name,iso_code,latittude,longitude
"Pamplemousses",MU-16,NULL,NULL
"Plaines Wilhems",MU-17,NULL,NULL
"Port Louis",MU-18,NULL,NULL
"Riviere du Rempart",MU-19,NULL,NULL
"Rodrigues",MU-23,NULL,NULL
"Savanne",MU-20,NULL,NULL
"Aliff",MV-02,NULL,NULL
"Baa",MV-20,5.08628700000,73.00271200000
"Daalu",MV-17,NULL,NULL
"Faafu",MV-14,3.16277300000,72.93702800000
"Gaafu Aliff",MV-27,NULL,NULL
"Gaafu Daalu",MV-28,NULL,NULL
"Haa Aliff",MV-07,NULL,NULL
"Haa Daalu",MV-23,NULL,NULL
"Kaafu",MV-26,NULL,NULL
"Laamu",MV-05,1.95654500000,73.40617600000
"Laviyani",MV-03,NULL,NULL
"Meemu",MV-12,2.94010400000,73.50143600000
"Naviyani",MV-29,NULL,NULL
"Noonu",MV-25,5.82457300000,73.30543600000
"Raa",MV-13,5.67105600000,72.92561400000
"Seenu",MV-01,-0.63921900000,73.15833100000
"Shaviyani",MV-24,6.21095900000,73.10433900000
"Thaa",MV-08,2.36218200000,73.13720500000
"Waavu",MV-04,NULL,NULL
"Balaka",MW-26,-14.98206500000,34.95803000000
"Blantyre",MW-24,NULL,NULL
"Chikwawa",MW-02,-16.02433000000,34.78675100000
"Chiradzulu",MW-03,-15.68867000000,35.11969000000
"Chitipa",MW-04,-9.70093900000,33.27325000000
"Dedza",MW-06,-14.38381500000,34.33599400000
"Dowa",MW-07,-13.70331600000,33.96356600000
"Karonga",MW-08,-9.93065700000,33.93789100000
"Kasungu",MW-09,-13.03336600000,33.48416600000
"Likoma",MW-27,-12.06711100000,34.73415300000
"Lilongwe",MW-11,NULL,NULL
"Machinga",MW-28,NULL,NULL
"Mangochi",MW-12,-14.48333300000,35.26666700000
"Mchinji",MW-13,-13.79977000000,32.88130500000
"Mulanje",MW-29,-16.02361600000,35.49595000000
"Mwanza",MW-25,-15.60510000000,34.52701400000
"Mzimba",MW-15,-11.89743500000,33.59780900000
"Nkhata Bay",MW-17,-11.60700000000,34.27942000000
"Nkhotakota",MW-18,-12.96910000000,34.26650000000
"Nsanje",MW-19,-16.92071000000,35.26188400000
"Ntcheu",MW-16,-14.79680000000,34.62510000000
"Ntchisi",MW-20,-13.35310000000,33.92110000000
"Phalombe",MW-30,-15.80015000000,35.64646500000
"Rumphi",MW-21,-11.01747500000,33.81485500000
"Salima",MW-22,-13.78197000000,34.45899000000
"Thyolo",MW-05,-16.06430000000,35.13420000000
"Zomba",MW-23,NULL,NULL
"Aguascalientes",MX-01,NULL,NULL
"Baja California",MX-02,NULL,NULL
"Baja California Sur",MX-03,NULL,NULL
"Campeche",MX-04,NULL,NULL
"Chiapas",MX-05,NULL,NULL
"Chihuahua",MX-06,NULL,NULL
"Coahuila de Zaragoza",MX-07,NULL,NULL
"Colima",MX-08,NULL,NULL
"Distrito Federal",MX-09,NULL,NULL
"Durango",MX-10,NULL,NULL
"Guanajuato",MX-11,NULL,NULL
"Guerrero",MX-12,NULL,NULL
"Hidalgo",MX-13,NULL,NULL
"Jalisco",MX-14,NULL,NULL
"Mexico",MX-15,NULL,NULL
"Michoacan de Ocampo",MX-16,NULL,NULL
"Morelos",MX-17,NULL,NULL
"Nayarit",MX-18,NULL,NULL
"Nuevo Leon",MX-19,NULL,NULL
"Oaxaca",MX-20,NULL,NULL
"Puebla",MX-21,NULL,NULL
"Queretaro de Arteaga",MX-22,NULL,NULL
"Quintana Roo",MX-23,NULL,NULL
"San Luis Potosi",MX-24,NULL,NULL
"Sinaloa",MX-25,NULL,NULL
"Sonora",MX-26,NULL,NULL
"Tabasco",MX-27,NULL,NULL
"Tamaulipas",MX-28,NULL,NULL
"Tlaxcala",MX-29,NULL,NULL
"Veracruz-Llave",MX-30,NULL,NULL
"Yucatan",MX-31,NULL,NULL
"Zacatecas",MX-32,NULL,NULL
"Johor",MY-01,NULL,NULL
"Kedah",MY-02,NULL,NULL
"Kelantan",MY-03,NULL,NULL
"Labuan",MY-15,NULL,NULL
"Melaka",MY-04,NULL,NULL
"Negeri Sembilan",MY-05,NULL,NULL
"Pahang",MY-06,NULL,NULL
"Perak",MY-07,NULL,NULL
"Perlis",MY-08,NULL,NULL
"Pulau Pinang",MY-09,NULL,NULL
"Sabah",MY-16,NULL,NULL
"Sarawak",MY-11,NULL,NULL
"Selangor",MY-12,NULL,NULL
"Terengganu",MY-13,NULL,NULL
"Wilayah Persekutuan",MY-14,NULL,NULL
"Cabo Delgado",MZ-01,-12.33361200000,39.38055500000
"Gaza",MZ-02,-23.30474700000,32.89994800000
"Inhambane",MZ-03,-23.87167000000,35.38688000000
"Manica",MZ-10,-20.07490000000,34.71926100000
"Maputo",MZ-04,NULL,NULL
"Nampula",MZ-06,NULL,NULL
"Niassa",MZ-07,NULL,NULL
"Sofala",MZ-05,NULL,NULL
"Tete",MZ-08,NULL,NULL
"Zambezia",MZ-09,NULL,NULL
"Bethanien",NA-01,-26.50238000000,17.16074000000
"Boesmanland",NA-03,NULL,NULL
"Caprivi",NA-28,NULL,NULL
"Caprivi Oos",NA-02,NULL,NULL
"Damaraland",NA-22,NULL,NULL
"Erongo",NA-29,NULL,NULL
"Gobabis",NA-04,-22.50500000000,18.97028000000
"Grootfontein",NA-05,-25.01666700000,16.75000000000
"Hardap",NA-30,NULL,NULL
"Hereroland Oos",NA-23,NULL,NULL
"Hereroland Wes",NA-24,NULL,NULL
"Kaokoland",NA-06,NULL,NULL
"Karas",NA-31,NULL,NULL
"Karasburg",NA-20,-28.00000000000,18.71666700000
"Karibib",NA-07,-21.93829400000,15.85231000000
"Kavango",NA-25,NULL,NULL
"Keetmanshoop",NA-08,-26.57620000000,18.14660000000
"Kunene",NA-32,NULL,NULL
"Luderitz",NA-09,-26.67620000000,15.24680000000
"Maltahohe",NA-10,-24.84044000000,16.97943500000
"Mariental",NA-26,-24.62470000000,17.96100000000
"Namaland",NA-27,NULL,NULL
"Ohangwena",NA-33,-17.46740900000,15.89713700000
"Okahandja",NA-11,-21.97784900000,16.90789500000
"Okavango",NA-34,NULL,NULL
"Omaheke",NA-35,NULL,NULL
"Omaruru",NA-12,-21.42582000000,15.95642000000
"Omusati",NA-36,NULL,NULL
"Oshana",NA-37,NULL,NULL
"Oshikoto",NA-38,NULL,NULL
"Otjiwarongo",NA-13,-18.08333300000,13.08333300000
"Otjozondjupa",NA-39,NULL,NULL
"Outjo",NA-14,-20.10513500000,16.14389500000
"Owambo",NA-15,NULL,NULL
"Rehoboth",NA-16,-23.32160500000,17.07961900000
"Swakopmund",NA-17,-22.67090000000,14.56860000000
"Tsumeb",NA-18,-19.26660000000,17.73330000000
"Windhoek",NA-21,NULL,NULL
"Agadez",NE-01,16.99180000000,7.98566900000
"Diffa",NE-02,13.31166000000,12.60946000000
"Dosso",NE-03,13.04794000000,3.20115500000
"Maradi",NE-04,NULL,NULL
"Niamey",NE-05,13.51405000000,2.10730000000
"Tahoua",NE-06,14.89715000000,5.26448300000
"Zinder",NE-07,13.79860000000,8.98910000000
"Abia",NG-45,NULL,NULL
"Abuja Capital Territory",NG-11,NULL,NULL
"Adamawa",NG-35,NULL,NULL
"Akwa Ibom",NG-21,NULL,NULL
"Anambra",NG-25,NULL,NULL
"Bauchi",NG-46,NULL,NULL
"Bayelsa",NG-52,NULL,NULL
"Benue",NG-26,NULL,NULL
"Borno",NG-27,NULL,NULL
"Cross River",NG-22,NULL,NULL
"Delta",NG-36,NULL,NULL
"Ebonyi",NG-53,NULL,NULL
"Edo",NG-37,NULL,NULL
"Ekiti",NG-54,7.60000000000,5.10000000000
"Enugu",NG-47,NULL,NULL
"Gombe",NG-55,NULL,NULL
"Imo",NG-28,NULL,NULL
"Jigawa",NG-39,NULL,NULL
"Kaduna",NG-23,NULL,NULL
"Kano",NG-29,NULL,NULL
"Katsina",NG-24,NULL,NULL
"Kebbi",NG-40,12.03333300000,4.63333300000
"Kogi",NG-41,NULL,NULL
"Kwara",NG-30,NULL,NULL
"Lagos",NG-05,NULL,NULL
"Nassarawa",NG-56,NULL,NULL
"Niger",NG-31,NULL,NULL
"Ogun",NG-16,NULL,NULL
"Ondo",NG-48,NULL,NULL
"Osun",NG-42,NULL,NULL
"Oyo",NG-32,NULL,NULL
"Plateau",NG-49,NULL,NULL
"Rivers",NG-50,NULL,NULL
"Sokoto",NG-51,NULL,NULL
"Taraba",NG-43,8.71666700000,13.15000000000
"Yobe",NG-44,NULL,NULL
"Zamfara",NG-57,NULL,NULL
"Boaco",NI-01,NULL,NULL
"Carazo",NI-02,NULL,NULL
"Chinandega",NI-03,NULL,NULL
"Chontales",NI-04,12.13016500000,-85.10038000000
"Esteli",NI-05,13.14704900000,-86.42307600000
"Granada",NI-06,NULL,NULL
"Jinotega",NI-07,13.80415300000,-85.54496000000
"Leon",NI-08,NULL,NULL
"Madriz",NI-09,13.42718300000,-86.41897800000
"Managua",NI-10,NULL,NULL
"Masaya",NI-11,NULL,NULL
"Matagalpa",NI-12,NULL,NULL
"Nueva Segovia",NI-13,13.77150200000,-86.26941300000
"Rio San Juan",NI-14,11.29400000000,-84.42364900000
"Rivas",NI-15,NULL,NULL
"Zelaya",NI-16,NULL,NULL
"Drenthe",NL-01,NULL,NULL
"Dronten",NL-12,52.52351600000,5.71788900000
"Flevoland",NL-16,NULL,NULL
"Friesland",NL-02,NULL,NULL
"Gelderland",NL-03,NULL,NULL
"Groningen",NL-04,NULL,NULL
"Lelystad",NL-14,52.51000700000,5.47772300000
"Limburg",NL-05,NULL,NULL
"Noord-Brabant",NL-06,NULL,NULL
"Noord-Holland",NL-07,NULL,NULL
"Overijssel",NL-08,52.48613200000,6.42529000000
"Utrecht",NL-09,NULL,NULL
"Zeeland",NL-10,NULL,NULL
"Zuid-Holland",NL-11,NULL,NULL
"Zuidelijke IJsselmeerpolders",NL-13,NULL,NULL
"Akershus",NO-01,NULL,NULL
"Aust-Agder",NO-02,NULL,NULL
"Buskerud",NO-04,NULL,NULL
"Finnmark",NO-05,NULL,NULL
"Hedmark",NO-06,NULL,NULL
"Hordaland",NO-07,NULL,NULL
"More og Romsdal",NO-08,NULL,NULL
"Nord-Trondelag",NO-10,NULL,NULL
"Nordland",NO-09,NULL,NULL
"Oppland",NO-11,NULL,NULL
"Oslo",NO-12,NULL,NULL
"Ostfold",NO-13,NULL,NULL
"Rogaland",NO-14,NULL,NULL
"Sogn og Fjordane",NO-15,NULL,NULL
"Sor-Trondelag",NO-16,NULL,NULL
"Telemark",NO-17,NULL,NULL
"Troms",NO-18,NULL,NULL
"Vest-Agder",NO-19,NULL,NULL
"Vestfold",NO-20,NULL,NULL
"Bagmati",NP-01,27.83010500000,85.34555200000
"Bheri",NP-02,28.49720600000,81.72154200000
"Dhawalagiri",NP-03,28.65681000000,83.53358100000
"Gandaki",NP-04,28.32806600000,84.31691700000
"Janakpur",NP-05,27.36904300000,85.94985600000
"Karnali",NP-06,29.57158600000,82.47281200000
"Kosi",NP-07,27.15545000000,87.33386600000
"Lumbini",NP-08,27.80250100000,83.56115200000
"Mahakali",NP-09,29.38610800000,80.58717700000
"Mechi",NP-10,27.13940300000,87.83413000000
"Narayani",NP-11,27.31432100000,84.71537400000
"Rapti",NP-12,28.33731700000,82.45102700000
"Sagarmatha",NP-13,27.26753300000,86.65341400000
"Seti",NP-14,29.23290800000,81.15991500000
"Aiwo",NR-01,NULL,NULL
"Anabar",NR-02,NULL,NULL
"Anetan",NR-03,NULL,NULL
"Anibare",NR-04,NULL,NULL
"Baiti",NR-05,NULL,NULL
"Boe",NR-06,NULL,NULL
"Buada",NR-07,NULL,NULL
"Denigomodu",NR-08,NULL,NULL
"Ewa",NR-09,NULL,NULL
"Ijuw",NR-10,NULL,NULL
"Meneng",NR-11,NULL,NULL
"Nibok",NR-12,NULL,NULL
"Uaboe",NR-13,NULL,NULL
"Yaren",NR-14,-0.54718900000,166.91161700000
"Akaroa",NZ-01,-43.80603100000,172.96656800000
"Amuri",NZ-03,-43.53744500000,172.51881400000
"Ashburton",NZ-04,-43.90249600000,171.74932600000
"Bay of Islands",NZ-07,-35.18129300000,174.19920900000
"Bruce",NZ-08,-40.75173000000,175.60440400000
"Buller",NZ-09,-41.78452000000,172.12283000000
"Chatham Islands",NZ-10,-44.00428200000,-176.38372000000
"Cheviot",NZ-11,-42.81304500000,173.27398900000
"Clifton",NZ-12,-46.45028000000,168.36782800000
"Clutha",NZ-13,-41.24887800000,174.78856400000
"Cook",NZ-14,-41.30143100000,174.77384000000
"Dannevirke",NZ-16,-40.20750800000,176.10408400000
"Egmont",NZ-17,-39.26698200000,174.05974400000
"Eketahuna",NZ-18,-40.64501900000,175.70310200000
"Ellesmere",NZ-19,-43.66389500000,172.35644400000
"Eltham",NZ-20,-39.42971500000,174.29922200000
"Eyre",NZ-21,-43.37961900000,172.36948300000
"Featherston",NZ-22,-41.11702600000,175.32265100000
"Franklin",NZ-24,-36.85115300000,174.74925700000
"Golden Bay",NZ-26,-40.68637700000,172.68703300000
"Great Barrier Island",NZ-27,-36.19979300000,175.42866900000
"Grey",NZ-28,-36.86058100000,174.73462600000
"Hauraki Plains",NZ-29,-37.33725200000,175.45491600000
"Hawera",NZ-30,-39.59335400000,174.27829100000
"Hawke's Bay",NZ-31,-39.50507600000,177.03010400000
"Heathcote",NZ-32,-43.57753300000,172.70742800000
"Hikurangi",NZ-D9,-35.59838600000,174.28661500000
"Hobson",NZ-33,-36.84981400000,174.76083400000
"Hokianga",NZ-34,-35.93535500000,173.86198800000
"Horowhenua",NZ-35,-40.60755100000,175.25355400000
"Hurunui",NZ-D4,-42.88028700000,172.75090000000
"Hutt",NZ-36,-43.52402600000,171.62063000000
"Inangahua",NZ-37,-41.85978300000,171.94958600000
"Inglewood",NZ-38,-39.15598500000,174.20723000000
"Kaikoura",NZ-39,-42.40230600000,173.68056300000
"Kairanga",NZ-40,-40.34820700000,175.53193800000
"Kiwitea",NZ-41,-40.10811400000,175.72198500000
"Lake",NZ-43,-46.01321100000,170.08040800000
"Mackenzie",NZ-45,-44.25796900000,170.09455400000
"Malvern",NZ-46,-45.84612800000,170.50636400000
"Manaia",NZ-E1,-39.55091900000,174.12486200000
"Manawatu",NZ-47,-39.50429900000,175.64500400000
"Mangonui",NZ-48,-34.99210400000,173.53119300000
"Maniototo",NZ-49,-45.19750000000,170.02836300000
"Marlborough",NZ-50,-41.68820200000,173.51699800000
"Masterton",NZ-51,-40.94894900000,175.66076400000
"Matamata",NZ-52,-37.80956500000,175.77325200000
"Mount Herbert",NZ-53,-43.68944700000,172.74156500000
"Ohinemuri",NZ-54,-37.37170200000,175.67537300000
"Opotiki",NZ-55,-38.00420600000,177.28711500000
"Oroua",NZ-56,-40.33236200000,175.41140900000
"Otamatea",NZ-57,-39.90690500000,175.02155400000
"Otorohanga",NZ-58,-38.18405800000,175.21260600000
"Oxford",NZ-59,-43.29908900000,172.18452500000
"Pahiatua",NZ-60,-40.45338100000,175.84066200000
"Paparua",NZ-61,-43.51831300000,172.44837100000
"Patea",NZ-63,-39.75718700000,174.47666000000
"Piako",NZ-65,-37.67882100000,175.39465500000
"Pohangina",NZ-66,-40.17270900000,175.79370800000
"Raglan",NZ-67,-37.80257100000,174.87260600000
"Rangiora",NZ-68,-43.30403800000,172.59056000000
"Rangitikei",NZ-69,-40.34548800000,175.60294700000
"Rodney",NZ-70,-42.52704100000,172.70342800000
"Rotorua",NZ-71,-38.13982600000,176.24707300000
"Runanga",NZ-E2,-42.40066800000,171.25144300000
"Saint Kilda",NZ-E3,-45.90472900000,170.50305300000
"Silverpeaks",NZ-D5,-45.72837400000,170.46389300000
"Southland",NZ-72,-45.46530100000,167.92599500000
"Stewart Island",NZ-73,-47.00000000000,167.86666700000
"Stratford",NZ-74,-39.33774600000,174.28404500000
"Strathallan",NZ-D6,-45.88836500000,170.50409000000
"Taranaki",NZ-76,-39.30020100000,174.37199400000
"Taumarunui",NZ-77,-38.88303300000,175.26287600000
"Taupo",NZ-78,-38.68659400000,176.06969400000
"Tauranga",NZ-79,NULL,NULL
"Thames-Coromandel",NZ-E4,-36.95995700000,175.61324900000
"Tuapeka",NZ-81,-45.93612300000,169.55169100000
"Vincent",NZ-82,-36.90008400000,174.92216800000
"Waiapu",NZ-83,-38.00997000000,178.27219100000
"Waiheke",NZ-D8,-36.79504000000,175.09716500000
"Waihemo",NZ-84,-45.32455500000,170.56991800000
"Waikato",NZ-85,-40.62112200000,172.67887100000
"Waikohu",NZ-86,-38.39112500000,177.71956100000
"Waimairi",NZ-88,-43.48042800000,172.71967900000
"Waimarino",NZ-89,-37.04440900000,174.87020400000
"Waimate",NZ-90,-44.73403900000,171.04649800000
"Waimate West",NZ-91,-35.27305900000,173.90113900000
"Waimea",NZ-92,-45.87230600000,168.68331200000
"Waipa",NZ-93,-38.45069800000,175.39444100000
"Waipawa",NZ-95,-39.94254700000,176.58858700000
"Waipukurau",NZ-96,-39.99567300000,176.55667700000
"Wairarapa South",NZ-97,NULL,NULL
"Wairewa",NZ-98,-43.76988300000,172.79536700000
"Wairoa",NZ-99,-39.03952700000,177.42539000000
"Waitaki",NZ-A4,-44.93792500000,171.09713000000
"Waitomo",NZ-A6,-38.26091600000,175.11253300000
"Waitotara",NZ-A8,-39.80589000000,174.73435500000
"Wallace",NZ-E6,-36.95069000000,174.77696700000
"Wanganui",NZ-B2,-39.93032600000,175.04766300000
"Waverley",NZ-E5,-39.76103300000,174.62986100000
"Westland",NZ-B3,-45.90238800000,170.42416700000
"Whakatane",NZ-B4,-37.95843400000,176.98588900000
"Whangarei",NZ-A1,-35.72287000000,174.32268500000
"Whangaroa",NZ-A2,-35.05222900000,173.74194800000
"Woodville",NZ-A3,-40.33709400000,175.86669700000
"Ad Dakhiliyah",OM-01,NULL,NULL
"Al Batinah",OM-02,NULL,NULL
"Al Wusta",OM-03,NULL,NULL
"Ash Sharqiyah",OM-04,NULL,NULL
"Az Zahirah",OM-05,NULL,NULL
"Masqat",OM-06,NULL,NULL
"Musandam",OM-07,NULL,NULL
"Zufar",OM-08,NULL,NULL
"Bocas del Toro",PA-01,NULL,NULL
"Chiriqui",PA-02,NULL,NULL
"Cocle",PA-03,NULL,NULL
"Colon",PA-04,NULL,NULL
"Darien",PA-05,NULL,NULL
"Herrera",PA-06,7.85538100000,-80.67739800000
"Los Santos",PA-07,NULL,NULL
"Panama",PA-08,NULL,NULL
"San Blas",PA-09,NULL,NULL
"Veraguas",PA-10,NULL,NULL
"Amazonas",PE-01,NULL,NULL
"Ancash",PE-02,NULL,NULL
"Apurimac",PE-03,NULL,NULL
"Arequipa",PE-04,NULL,NULL
"Ayacucho",PE-05,NULL,NULL
"Cajamarca",PE-06,NULL,NULL
"Callao",PE-07,NULL,NULL
"Cusco",PE-08,NULL,NULL
"Huancavelica",PE-09,NULL,NULL
"Huanuco",PE-10,NULL,NULL
"Ica",PE-11,NULL,NULL
"Junin",PE-12,NULL,NULL
"La Libertad",PE-13,NULL,NULL
"Lambayeque",PE-14,NULL,NULL
"Lima",PE-15,NULL,NULL
"Loreto",PE-16,NULL,NULL
"Madre de Dios",PE-17,NULL,NULL
"Moquegua",PE-18,NULL,NULL
"Pasco",PE-19,NULL,NULL
"Piura",PE-20,NULL,NULL
"Puno",PE-21,NULL,NULL
"San Martin",PE-22,NULL,NULL
"Tacna",PE-23,NULL,NULL
"Tumbes",PE-24,NULL,NULL
"Ucayali",PE-25,NULL,NULL
"Central",PG-01,-9.07821700000,148.09775300000
"Chimbu",PG-08,-6.30067000000,144.67245000000
"East New Britain",PG-10,-5.06980400000,151.58737900000
"East Sepik",PG-11,-4.15643700000,143.12399700000
"Eastern Highlands",PG-09,-6.51200400000,145.65074700000
"Enga",PG-19,-5.46776100000,143.56790800000
"Gulf",PG-02,-7.65354000000,144.92883000000
"Madang",PG-12,-4.99199900000,145.67383400000
"Manus",PG-13,-1.72848400000,145.51431300000
"Milne Bay",PG-03,NULL,NULL
"Morobe",PG-14,NULL,NULL
"National Capital",PG-20,NULL,NULL
"New Ireland",PG-15,-3.08638900000,151.62053700000
"North Solomons",PG-07,NULL,NULL
"Northern",PG-04,-8.95150600000,148.27185200000
"Sandaun",PG-18,-3.99700300000,142.09110300000
"Southern Highlands",PG-05,-5.84211300000,143.49166900000
"West New Britain",PG-17,-5.43002800000,150.07610100000
"Western",PG-06,-7.09174300000,142.38345300000
"Western Highlands",PG-16,-5.64508500000,144.61693200000
"Abra",PH-01,NULL,NULL
"Agusan del Norte",PH-02,NULL,NULL
"Agusan del Sur",PH-03,NULL,NULL
"Aklan",PH-04,NULL,NULL
"Albay",PH-05,NULL,NULL
"Angeles",PH-A1,NULL,NULL
"Antique",PH-06,NULL,NULL
"Aurora",PH-G8,NULL,NULL
"Bacolod",PH-A2,NULL,NULL
"Bago",PH-A3,NULL,NULL
"Baguio",PH-A4,NULL,NULL
"Bais",PH-A5,9.59524400000,123.12229900000
"Basilan",PH-22,NULL,NULL
"Basilan City",PH-A6,NULL,NULL
"Bataan",PH-07,NULL,NULL
"Batanes",PH-08,NULL,NULL
"Batangas",PH-09,NULL,NULL
"Batangas City",PH-A7,NULL,NULL
"Benguet",PH-10,NULL,NULL
"Bohol",PH-11,NULL,NULL
"Bukidnon",PH-12,NULL,NULL
"Bulacan",PH-13,NULL,NULL
"Butuan",PH-A8,NULL,NULL
"Cabanatuan",PH-A9,NULL,NULL
"Cadiz",PH-B1,NULL,NULL
"Cagayan",PH-14,NULL,NULL
"Cagayan de Oro",PH-B2,NULL,NULL
"Calbayog",PH-B3,NULL,NULL
"Caloocan",PH-B4,NULL,NULL
"Camarines Norte",PH-15,NULL,NULL
"Camarines Sur",PH-16,NULL,NULL
"Camiguin",PH-17,NULL,NULL
"Canlaon",PH-B5,NULL,NULL
"Capiz",PH-18,NULL,NULL
"Catanduanes",PH-19,NULL,NULL
"Cavite",PH-20,NULL,NULL
"Cavite City",PH-B6,NULL,NULL
"Cebu",PH-21,NULL,NULL
"Cebu City",PH-B7,NULL,NULL
"Cotabato",PH-B8,NULL,NULL
"Dagupan",PH-B9,16.03820000000,120.33719600000
"Danao",PH-C1,NULL,NULL
"Dapitan",PH-C2,8.65700500000,123.43219800000
"Davao",PH-24,NULL,NULL
"Davao City",PH-C3,NULL,NULL
"Davao del Sur",PH-25,NULL,NULL
"Davao Oriental",PH-26,NULL,NULL
"Dipolog",PH-C4,NULL,NULL
"Dumaguete",PH-C5,NULL,NULL
"Eastern Samar",PH-23,NULL,NULL
"General Santos",PH-C6,NULL,NULL
"Gingoog",PH-C7,NULL,NULL
"Ifugao",PH-27,NULL,NULL
"Iligan",PH-C8,NULL,NULL
"Ilocos Norte",PH-28,NULL,NULL
"Ilocos Sur",PH-29,NULL,NULL
"Iloilo",PH-30,NULL,NULL
"Iloilo City",PH-C9,NULL,NULL
"Iriga",PH-D1,NULL,NULL
"Isabela",PH-31,NULL,NULL
"Kalinga-Apayao",PH-32,NULL,NULL
"La Carlota",PH-D2,NULL,NULL
"La Union",PH-36,NULL,NULL
"Laguna",PH-33,NULL,NULL
"Lanao del Norte",PH-34,NULL,NULL
"Lanao del Sur",PH-35,NULL,NULL
"Laoag",PH-D3,NULL,NULL
"Lapu-Lapu",PH-D4,NULL,NULL
"Legaspi",PH-D5,NULL,NULL
"Leyte",PH-37,NULL,NULL
"Lipa",PH-D6,NULL,NULL
"Lucena",PH-D7,NULL,NULL
"Maguindanao",PH-56,NULL,NULL
"Mandaue",PH-D8,NULL,NULL
"Manila",PH-D9,NULL,NULL
"Marawi",PH-E1,NULL,NULL
"Marinduque",PH-38,NULL,NULL
"Masbate",PH-39,NULL,NULL
"Mindoro Occidental",PH-40,NULL,NULL
"Mindoro Oriental",PH-41,NULL,NULL
"Misamis Occidental",PH-42,NULL,NULL
"Misamis Oriental",PH-43,NULL,NULL
"Mountain",PH-44,NULL,NULL
"Naga",PH-E2,NULL,NULL
"Negros Occidental",PH-H3,NULL,NULL
"Negros Oriental",PH-46,NULL,NULL
"North Cotabato",PH-57,NULL,NULL
"Northern Samar",PH-67,NULL,NULL
"Nueva Ecija",PH-47,NULL,NULL
"Nueva Vizcaya",PH-48,NULL,NULL
"Olongapo",PH-E3,NULL,NULL
"Ormoc",PH-E4,NULL,NULL
"Oroquieta",PH-E5,NULL,NULL
"Ozamis",PH-E6,NULL,NULL
"Pagadian",PH-E7,7.82980100000,123.43710300000
"Palawan",PH-49,NULL,NULL
"Palayan",PH-E8,NULL,NULL
"Pampanga",PH-50,NULL,NULL
"Pangasinan",PH-51,NULL,NULL
"Pasay",PH-E9,NULL,NULL
"Puerto Princesa",PH-F1,NULL,NULL
"Quezon",PH-H2,NULL,NULL
"Quezon City",PH-F2,NULL,NULL
"Quirino",PH-68,NULL,NULL
"Rizal",PH-53,NULL,NULL
"Romblon",PH-54,NULL,NULL
"Roxas",PH-F3,NULL,NULL
"Samar",PH-55,NULL,NULL
"San Carlos",PH-F4,NULL,NULL
"San Jose",PH-F6,10.75484000000,121.94429800000
"San Pablo",PH-F7,NULL,NULL
"Silay",PH-F8,NULL,NULL
"Siquijor",PH-69,NULL,NULL
"Sorsogon",PH-58,NULL,NULL
"South Cotabato",PH-70,NULL,NULL
"Southern Leyte",PH-59,NULL,NULL
"Sultan Kudarat",PH-71,NULL,NULL
"Sulu",PH-60,NULL,NULL
"Surigao",PH-F9,NULL,NULL
"Surigao del Norte",PH-61,NULL,NULL
"Surigao del Sur",PH-62,NULL,NULL
"Tacloban",PH-G1,NULL,NULL
"Tagaytay",PH-G2,NULL,NULL
"Tagbilaran",PH-G3,NULL,NULL
"Tangub",PH-G4,8.06472200000,123.75019800000
"Tarlac",PH-63,NULL,NULL
"Tawitawi",PH-72,NULL,NULL
"Toledo",PH-G5,NULL,NULL
"Trece Martires",PH-G6,NULL,NULL
"Zambales",PH-64,NULL,NULL
"Zamboanga",PH-G7,NULL,NULL
"Zamboanga del Norte",PH-65,NULL,NULL
"Zamboanga del Sur",PH-66,NULL,NULL
"Azad Kashmir",PK-06,NULL,NULL
"Balochistan",PK-02,NULL,NULL
"Federally Administered Tribal Areas",PK-01,33.02546900000,70.55162800000
"Islamabad",PK-08,NULL,NULL
"North-West Frontier",PK-03,NULL,NULL
"Northern Areas",PK-07,35.80642100000,75.19054300000
"Punjab",PK-04,NULL,NULL
"Sindh",PK-05,NULL,NULL
"Biala Podlaska",PL-23,NULL,NULL
"Bialystok",PL-24,NULL,NULL
"Bielsko",PL-25,NULL,NULL
"Bydgoszcz",PL-26,NULL,NULL
"Chelm",PL-27,NULL,NULL
"Ciechanow",PL-28,NULL,NULL
"Czestochowa",PL-29,NULL,NULL
"Dolnoslaskie",PL-72,NULL,NULL
"Elblag",PL-30,NULL,NULL
"Gdansk",PL-31,NULL,NULL
"Gorzow",PL-32,NULL,NULL
"Jelenia Gora",PL-33,NULL,NULL
"Kalisz",PL-34,NULL,NULL
"Katowice",PL-35,NULL,NULL
"Kielce",PL-36,NULL,NULL
"Konin",PL-37,NULL,NULL
"Koszalin",PL-38,54.18999800000,16.18000000000
"Krakow",PL-39,NULL,NULL
"Krosno",PL-40,NULL,NULL
"Kujawsko-Pomorskie",PL-73,NULL,NULL
"Legnica",PL-41,NULL,NULL
"Leszno",PL-42,NULL,NULL
"Lodz",PL-43,NULL,NULL
"Lodzkie",PL-74,NULL,NULL
"Lomza",PL-44,NULL,NULL
"Lubelskie",PL-75,NULL,NULL
"Lublin",PL-45,NULL,NULL
"Lubuskie",PL-76,52.24240500000,15.48220400000
"Malopolskie",PL-77,NULL,NULL
"Mazowieckie",PL-78,52.24786200000,21.19509900000
"Nowy Sacz",PL-46,NULL,NULL
"Olsztyn",PL-47,NULL,NULL
